geolocation_zip_code_prefix,geolocation_state,geolocation_lat,geolocation_lng,geolocation_region
2242,SP,-23.48761470851276,-46.603991023751746,Sudeste
2243,SP,-23.49161847661669,-46.60386922937252,Sudeste
2244,SP,-23.488514873849823,-46.604866164915876,Sudeste
2245,SP,-23.484776590879946,-46.60659423636553,Sudeste
2246,SP,-23.488711898944423,-46.60168729815544,Sudeste
2247,SP,-23.486067152325234,-46.601241723560285,Sudeste
2248,SP,-23.483179348192554,-46.599433268701475,Sudeste
2249,SP,-23.4888756467434,-46.59708898310221,Sudeste
2250,SP,-23.486516506481184,-46.596216323528104,Sudeste
2251,SP,-23.47752139072528,-46.59033969656587,Sudeste
2252,SP,-23.478744151127014,-46.58831651709552,Sudeste
2253,SP,-23.479354242089908,-46.59550028538906,Sudeste
2254,SP,-23.481247005440782,-46.59340498656688,Sudeste
2255,SP,-23.4769006396533,-46.59193773517071,Sudeste
2256,SP,-23.475325486280006,-46.58721405336572,Sudeste
2257,SP,-23.47289605523658,-46.58317659354317,Sudeste
2258,SP,-23.475983214969734,-46.5819046360353,Sudeste
2259,SP,-23.471752671094713,-46.58096467398982,Sudeste
2260,SP,-23.469197012597693,-46.57960857271055,Sudeste
2261,SP,-23.467505149821424,-46.577296212716455,Sudeste
2262,SP,-23.465515929407616,-46.574828828447714,Sudeste
2263,SP,-23.463478173917835,-46.5758082226059,Sudeste
2264,SP,-23.46233583222787,-46.576558613536264,Sudeste
2265,SP,-23.474254219342598,-46.592025360562616,Sudeste
2266,SP,-23.477148867774364,-46.59818684545332,Sudeste
2267,SP,-23.478736970872514,-46.60073592895292,Sudeste
2268,SP,-23.469811281575684,-46.59488942723796,Sudeste
2269,SP,-23.472080251747208,-46.59597728801659,Sudeste
2270,SP,-23.472487631945604,-46.593039910178874,Sudeste
2271,SP,-23.469698891187846,-46.589960219256,Sudeste
2272,SP,-23.469253640421556,-46.58668000150149,Sudeste
2273,SP,-23.463513771636933,-46.586237323090096,Sudeste
2274,SP,-23.46705177563329,-46.58792075620117,Sudeste
2275,SP,-23.465700020271463,-46.59026923297841,Sudeste
2276,SP,-23.461193054352833,-46.584097602470976,Sudeste
2277,SP,-23.463673865033027,-46.58178259280421,Sudeste
2278,SP,-23.462796772074118,-46.57962451006693,Sudeste
2279,SP,-23.46687349566678,-46.58000203721854,Sudeste
2280,SP,-23.45589627791164,-46.575161628150674,Sudeste
2281,SP,-23.451987428905884,-46.57510493774137,Sudeste
2282,SP,-23.443066609900335,-46.56777480774579,Sudeste
2284,SP,-23.469703196411853,-46.568682720835504,Sudeste
2286,SP,-23.40858677491484,-46.579603243407014,Sudeste
2288,SP,-23.433725580177743,-46.57085753408755,Sudeste
2289,SP,-23.418497896358737,-46.58268766427381,Sudeste
2290,SP,-23.600461999607685,-46.65531792495907,Sudeste
2301,SP,-23.48866385800238,-46.61501892936472,Sudeste
2302,SP,-23.486036505173374,-46.61401078807773,Sudeste
2303,SP,-23.48200957368023,-46.61050117980293,Sudeste
2304,SP,-23.480823705875945,-46.60545933153238,Sudeste
2305,SP,-23.480094457602288,-46.60676524219523,Sudeste
2306,SP,-23.463368811541386,-46.60347841661838,Sudeste
2307,SP,-23.480890537528314,-46.6072766426923,Sudeste
2308,SP,-23.476417941223538,-46.604210368193165,Sudeste
2309,SP,-23.475673476890364,-46.604735426067066,Sudeste
2310,SP,-23.472814658449078,-46.600729145013894,Sudeste
2311,SP,-23.46912288961651,-46.601679503629484,Sudeste
2312,SP,-23.464805059922668,-46.59871241697142,Sudeste
2313,SP,-23.463955418022827,-46.59989969784536,Sudeste
2314,SP,-23.462064417366516,-46.59934771732716,Sudeste
2315,SP,-23.459996431220226,-46.59974970395199,Sudeste
2316,SP,-23.462265836782144,-46.593839689926625,Sudeste
2317,SP,-23.45811932550876,-46.593167466510984,Sudeste
2318,SP,-23.45085923626503,-46.59011057457601,Sudeste
2319,SP,-23.449721360386036,-46.59336446361451,Sudeste
2320,SP,-23.451350418041013,-46.59842363518737,Sudeste
2321,SP,-23.447202459205567,-46.58897798076896,Sudeste
2322,SP,-23.445705523437535,-46.5936991329905,Sudeste
2323,SP,-23.456324748711943,-46.601096526577514,Sudeste
2324,SP,-23.47795550890625,-46.59847671510719,Sudeste
2325,SP,-23.453536818482117,-46.58604068922076,Sudeste
2326,SP,-23.47221830106892,-46.602473400862216,Sudeste
2327,SP,-23.447209508783097,-46.566678313273556,Sudeste
2328,SP,-23.51891636478149,-46.59730688229231,Sudeste
2329,SP,-23.48360275125004,-46.6066769879875,Sudeste
2330,SP,-23.485553693727844,-46.61749060119428,Sudeste
2331,SP,-23.4839241728734,-46.616225634779624,Sudeste
2332,SP,-23.482714412285375,-46.621553439824226,Sudeste
2333,SP,-23.480670424670052,-46.62137685302421,Sudeste
2334,SP,-23.48399524579755,-46.619583993019695,Sudeste
2335,SP,-23.483362773855806,-46.617055295327404,Sudeste
2336,SP,-23.481297618595416,-46.61693997878473,Sudeste
2337,SP,-23.478704803069746,-46.614513396023284,Sudeste
2338,SP,-23.47549861453998,-46.61812677962586,Sudeste
2339,SP,-23.477588961157334,-46.615247302560746,Sudeste
2340,SP,-23.45960481825392,-46.61571276329234,Sudeste
2341,SP,-23.465235627066537,-46.615475558502155,Sudeste
2342,SP,-23.47383686606938,-46.61059399785838,Sudeste
2343,SP,-23.468573669859765,-46.60545612079221,Sudeste
2344,SP,-23.46931158161913,-46.610305088387726,Sudeste
2345,SP,-23.468844211652655,-46.61523997261247,Sudeste
2346,SP,-23.471228484637706,-46.608230787896424,Sudeste
2347,SP,-23.464036814263682,-46.607255081725235,Sudeste
2348,SP,-23.460535505963218,-46.61107425641059,Sudeste
2349,SP,-23.459790579302044,-46.60444123792383,Sudeste
2350,SP,-23.46072407799677,-46.60160479445191,Sudeste
2351,SP,-23.454944106097237,-46.599707925862795,Sudeste
2352,SP,-23.454383193070026,-46.596240515572745,Sudeste
2353,SP,-23.452628659785415,-46.60534520521928,Sudeste
2354,SP,-23.45502574621651,-46.60431346669782,Sudeste
2355,SP,-23.454706533107753,-46.611404072472595,Sudeste
2356,SP,-23.450973625996326,-46.61218071978756,Sudeste
2357,SP,-23.44743061592135,-46.61396278005333,Sudeste
2358,SP,-23.454447479381244,-46.608758248906106,Sudeste
2359,SP,-23.44588174360123,-46.61923035751618,Sudeste
2360,SP,-23.436841799653443,-46.577744320649884,Sudeste
2361,SP,-23.436663880278875,-46.58148978027304,Sudeste
2362,SP,-23.47923482606581,-46.579633235576196,Sudeste
2363,SP,-23.432328025304585,-46.576089588461336,Sudeste
2364,SP,-23.433946553560627,-46.58107272782646,Sudeste
2365,SP,-23.44569993335935,-46.581886355860654,Sudeste
2366,SP,-23.467732746409894,-46.61054509792451,Sudeste
2367,SP,-23.462270277161405,-46.59380392478858,Sudeste
2368,SP,-23.403835914291076,-46.57809501590588,Sudeste
2370,SP,-23.46282749747678,-46.621804750826065,Sudeste
2371,SP,-23.45901472098675,-46.61867657717129,Sudeste
2372,SP,-23.460094538606647,-46.62462503200486,Sudeste
2373,SP,-23.45486213553573,-46.61725337322245,Sudeste
2374,SP,-23.45476695670023,-46.62144325386924,Sudeste
2375,SP,-23.45367712624098,-46.62503391014358,Sudeste
2376,SP,-23.457618907473133,-46.62810512762747,Sudeste
2377,SP,-23.456814366355744,-46.63181315561633,Sudeste
2378,SP,-23.4573940764484,-46.629666444686364,Sudeste
2401,SP,-23.491724436850333,-46.62677132498975,Sudeste
2402,SP,-23.49033360790093,-46.62712160939036,Sudeste
2403,SP,-23.493992216184438,-46.62835871344504,Sudeste
2404,SP,-23.491261472058344,-46.62898231747277,Sudeste
2405,SP,-23.489489892090063,-46.63285801485008,Sudeste
2406,SP,-23.488006971283667,-46.63010416827911,Sudeste
2407,SP,-23.484875111923657,-46.62457520306331,Sudeste
2408,SP,-23.482522997672366,-46.6272897630754,Sudeste
2409,SP,-23.478244240905564,-46.62488291727544,Sudeste
2410,SP,-23.475816671784944,-46.623028293335686,Sudeste
2411,SP,-23.475647989606816,-46.6243233037533,Sudeste
2413,SP,-23.482940432703383,-46.63702493446733,Sudeste
2415,SP,-23.471948352737517,-46.631370260204655,Sudeste
2416,SP,-23.47771925532528,-46.628170058826655,Sudeste
2417,SP,-23.47762645429374,-46.6301454800035,Sudeste
2418,SP,-23.470550272349133,-46.629061771599964,Sudeste
2419,SP,-23.477060130884052,-46.64012871725216,Sudeste
2420,SP,-23.47418698892084,-46.63639383827207,Sudeste
2421,SP,-23.4736918733981,-46.63266339287724,Sudeste
2422,SP,-23.47174879024135,-46.63677317670024,Sudeste
2423,SP,-23.46837495610026,-46.63341004150892,Sudeste
2430,SP,-23.482103326067488,-46.64537516133471,Sudeste
2431,SP,-23.48700476158065,-46.63616963115925,Sudeste
2432,SP,-23.476851435914867,-46.62526514356077,Sudeste
2433,SP,-23.481791749466836,-46.6362681921091,Sudeste
2434,SP,-23.48332989842473,-46.63935394759159,Sudeste
2435,SP,-23.480303315462365,-46.64176777956363,Sudeste
2436,SP,-23.479409893054694,-46.63601237738169,Sudeste
2440,SP,-23.47769375281236,-46.6482233474014,Sudeste
2441,SP,-23.47306977592606,-46.6414503667967,Sudeste
2442,SP,-23.47312248319718,-46.643816695070555,Sudeste
2443,SP,-23.472994531200314,-46.64742941190344,Sudeste
2450,SP,-23.49826168271757,-46.63778498866557,Sudeste
2451,SP,-23.49916290388503,-46.64211200009374,Sudeste
2452,SP,-23.50031207346475,-46.64407821290556,Sudeste
2460,SP,-23.490710018591106,-46.637548988665955,Sudeste
2461,SP,-23.49200316465634,-46.63900286171411,Sudeste
2462,SP,-23.49180038294133,-46.64160687727221,Sudeste
2463,SP,-23.488488792858018,-46.645489569583376,Sudeste
2464,SP,-23.489335229999778,-46.65039082961898,Sudeste
2465,SP,-23.483982800795726,-46.65555097635693,Sudeste
2466,SP,-23.49537983856134,-46.642426656442225,Sudeste
2467,SP,-23.4912938769211,-46.64626429449921,Sudeste
2468,SP,-23.48828973823172,-46.64900199911272,Sudeste
2469,SP,-23.48535531743175,-46.64478821092038,Sudeste
2470,SP,-23.48496867423557,-46.649150689517754,Sudeste
2471,SP,-23.48174084665137,-46.6521224556338,Sudeste
2472,SP,-23.476857088052622,-46.65555959512381,Sudeste
2473,SP,-23.477753613662376,-46.65181629787507,Sudeste
2474,SP,-23.477266697560925,-46.65650769135154,Sudeste
2475,SP,-23.479988957379497,-46.64486948882975,Sudeste
2478,SP,-23.477549062877795,-46.66003241993778,Sudeste
2479,SP,-23.475114155528523,-46.6564809983414,Sudeste
2501,SP,-23.514912288431226,-46.661183580678575,Sudeste
2508,SP,-23.509848068295785,-46.66369014308379,Sudeste
2510,SP,-23.513042100765297,-46.65199446742355,Sudeste
2511,SP,-23.509764435808222,-46.65095917650171,Sudeste
2512,SP,-23.513719395863195,-46.65934244930917,Sudeste
2513,SP,-23.561330955940825,-46.685163958174336,Sudeste
2514,SP,-23.510630743633005,-46.655237650268454,Sudeste
2515,SP,-23.510207653445484,-46.65788988269823,Sudeste
2516,SP,-23.50897566910354,-46.65938507088062,Sudeste
2517,SP,-23.50734650596733,-46.664235951188026,Sudeste
2518,SP,-23.509948394903564,-46.66534774802667,Sudeste
2519,SP,-23.50198109293588,-46.65543872434717,Sudeste
2520,SP,-23.50315759430395,-46.65570908261468,Sudeste
2521,SP,-23.503973139812274,-46.66510041964075,Sudeste
2522,SP,-23.50442216582311,-46.65918306701666,Sudeste
2523,SP,-23.505830147086826,-46.65562823179936,Sudeste
2524,SP,-23.502716283166944,-46.65036243059807,Sudeste
2525,SP,-23.50217383069566,-46.65740849857897,Sudeste
2526,SP,-23.50301982653592,-46.64679628594568,Sudeste
2530,SP,-23.50076770890872,-46.66045404007793,Sudeste
2531,SP,-23.500936910363514,-46.65274170167209,Sudeste
2532,SP,-23.499764018180493,-46.65547084356667,Sudeste
2533,SP,-23.497581606193812,-46.654969778126755,Sudeste
2534,SP,-23.496276410998114,-46.65371215283685,Sudeste
2535,SP,-23.497397670833106,-46.64946296814036,Sudeste
2536,SP,-23.495856171544006,-46.64791814897327,Sudeste
2537,SP,-23.491312375387352,-46.65245974809947,Sudeste
2538,SP,-23.498864991797625,-46.65446764609743,Sudeste
2539,SP,-23.494816916425545,-46.658108628321564,Sudeste
2540,SP,-23.489296985712958,-46.656185573045185,Sudeste
2541,SP,-23.486155705459517,-46.65569206483441,Sudeste
2542,SP,-23.48701298666036,-46.65867539409774,Sudeste
2543,SP,-23.483787802668417,-46.661175803878876,Sudeste
2544,SP,-23.48892715522341,-46.660918321003315,Sudeste
2545,SP,-23.49242091377659,-46.66262633313796,Sudeste
2546,SP,-23.503572988805278,-46.666770175040085,Sudeste
2550,SP,-23.506475474558965,-46.67131738176414,Sudeste
2551,SP,-23.502582111131023,-46.669244349484785,Sudeste
2552,SP,-23.508030130650777,-46.66118911401634,Sudeste
2553,SP,-23.49897837799431,-46.666386852971044,Sudeste
2554,SP,-23.49905417774451,-46.6688519524117,Sudeste
2555,SP,-23.493685090810914,-46.66619179317389,Sudeste
2556,SP,-23.49789023594945,-46.669402852287824,Sudeste
2557,SP,-23.498296408764357,-46.67272327218867,Sudeste
2558,SP,-23.4961102056473,-46.674637780112796,Sudeste
2559,SP,-23.49305416825461,-46.672445997951115,Sudeste
2560,SP,-23.494686114641173,-46.671132881499766,Sudeste
2561,SP,-23.492352403494024,-46.67494217200702,Sudeste
2562,SP,-23.48686598302112,-46.67379824356864,Sudeste
2563,SP,-23.49004174460817,-46.66899634479029,Sudeste
2564,SP,-23.488054912769048,-46.66871189431482,Sudeste
2565,SP,-23.486574146899915,-46.668359968689195,Sudeste
2566,SP,-23.482836702601794,-46.66889674438225,Sudeste
2567,SP,-23.480667277831422,-46.66820676632636,Sudeste
2577,SP,-23.488182953372952,-46.67890394171617,Sudeste
2598,SP,-23.512857653067112,-46.671011894540875,Sudeste
2610,SP,-23.48263111978118,-46.65943086047524,Sudeste
2611,SP,-23.467790322895205,-46.6482062608154,Sudeste
2612,SP,-23.47270051549843,-46.66375781178632,Sudeste
2613,SP,-23.478747150752753,-46.66256986605933,Sudeste
2614,SP,-23.472334583682706,-46.656578449510576,Sudeste
2615,SP,-23.471524878270273,-46.65419127239687,Sudeste
2616,SP,-23.469190720707815,-46.65457350077182,Sudeste
2617,SP,-23.466381677661992,-46.65868270684108,Sudeste
2618,SP,-23.46839154940019,-46.64998006250477,Sudeste
2630,SP,-23.46377508861393,-46.6414332594311,Sudeste
2631,SP,-23.459027947635942,-46.64565575282281,Sudeste
2632,SP,-23.464508708899032,-46.64920725174605,Sudeste
2633,SP,-23.461693187817826,-46.651736610865974,Sudeste
2634,SP,-23.457633381348316,-46.65040414879299,Sudeste
2635,SP,-23.456496560698156,-46.6443921069765,Sudeste
2636,SP,-23.453337686725696,-46.64510401738256,Sudeste
2637,SP,-23.454737250970197,-46.64898301599557,Sudeste
2643,SP,-23.46809877713655,-46.650378052888115,Sudeste
2649,SP,-23.460645799910484,-46.66255873719928,Sudeste
2650,SP,-23.461568105737417,-46.65679807275633,Sudeste
2651,SP,-23.46088943960336,-46.65885904148838,Sudeste
2652,SP,-23.457636295683702,-46.65668054702771,Sudeste
2653,SP,-23.45343176325808,-46.65837495198797,Sudeste
2670,SP,-23.46582809101465,-46.66428448302568,Sudeste
2671,SP,-23.467397969957528,-46.6638777381428,Sudeste
2672,SP,-23.45986541606346,-46.66642207028852,Sudeste
2673,SP,-23.46244270363606,-46.671222010179044,Sudeste
2674,SP,-23.460092613005905,-46.66842343088662,Sudeste
2675,SP,-23.45684669771692,-46.67090610202287,Sudeste
2676,SP,-23.45620283437204,-46.67104309409102,Sudeste
2677,SP,-23.45432195150191,-46.6655361276208,Sudeste
2678,SP,-23.45505335003105,-46.66168083627531,Sudeste
2679,SP,-23.45687101380119,-46.6648474658363,Sudeste
2680,SP,-23.45135228570348,-46.66750444270542,Sudeste
2701,SP,-23.51183461760609,-46.67877214879976,Sudeste
2710,SP,-23.50813343364587,-46.673788540796025,Sudeste
2712,SP,-23.5058494441551,-46.678388367703725,Sudeste
2713,SP,-23.506631532596938,-46.684900537580276,Sudeste
2714,SP,-23.506104242484106,-46.687129356969585,Sudeste
2715,SP,-23.504231662805275,-46.68212639414322,Sudeste
2716,SP,-23.494648961816925,-46.68503707664533,Sudeste
2717,SP,-23.491997557032448,-46.684669925249196,Sudeste
2720,SP,-23.492992772787023,-46.67416163406577,Sudeste
2721,SP,-23.496707659949685,-46.674632722230356,Sudeste
2722,SP,-23.500840544630766,-46.678335536470705,Sudeste
2723,SP,-23.499879095713496,-46.68003015826886,Sudeste
2724,SP,-23.497651032154973,-46.6817323460061,Sudeste
2725,SP,-23.499401731074578,-46.6823938239017,Sudeste
2726,SP,-23.500347635164875,-46.68713207170427,Sudeste
2727,SP,-23.49682861999247,-46.68578344882329,Sudeste
2728,SP,-23.495825058885814,-46.68815990367063,Sudeste
2729,SP,-23.503240234102712,-46.69033840284198,Sudeste
2730,SP,-23.49779661529428,-46.690798952838136,Sudeste
2731,SP,-23.498059272714258,-46.69242441696751,Sudeste
2732,SP,-23.500028266938585,-46.69545476190221,Sudeste
2733,SP,-23.49538106666859,-46.69514630298886,Sudeste
2734,SP,-23.490969268783516,-46.69408092442016,Sudeste
2735,SP,-23.492690527555233,-46.693582120180864,Sudeste
2736,SP,-23.49011613272594,-46.69106985028038,Sudeste
2737,SP,-23.487732571152748,-46.69018202139971,Sudeste
2738,SP,-23.49136560620481,-46.68862748111212,Sudeste
2739,SP,-23.47939851792805,-46.68107186058529,Sudeste
2750,SP,-23.49330302205809,-46.68063771608083,Sudeste
2751,SP,-23.490900340040657,-46.6821277249256,Sudeste
2752,SP,-23.4941967589976,-46.682930602863664,Sudeste
2753,SP,-23.49070498471736,-46.684472257300804,Sudeste
2754,SP,-23.490412640363253,-46.67769439683947,Sudeste
2755,SP,-23.48800287823144,-46.67972964801389,Sudeste
2756,SP,-23.486022004090398,-46.67756178321931,Sudeste
2757,SP,-23.486614521947377,-46.68525072598246,Sudeste
2758,SP,-23.484868126967406,-46.68431128757413,Sudeste
2759,SP,-23.484023182864647,-46.68305656917312,Sudeste
2760,SP,-23.48060329254435,-46.680749759862245,Sudeste
2762,SP,-23.482530078191154,-46.67532726765493,Sudeste
2763,SP,-23.479037666994987,-46.675837173497214,Sudeste
2764,SP,-23.479701691058132,-46.67773389907746,Sudeste
2765,SP,-23.476654800129314,-46.673667606798375,Sudeste
2801,SP,-23.483517358709324,-46.70051310887715,Sudeste
2802,SP,-23.485528189079854,-46.69543376710277,Sudeste
2803,SP,-23.48668514826368,-46.6937094681144,Sudeste
2804,SP,-23.483894715878137,-46.69775961166168,Sudeste
2805,SP,-23.479009120417665,-46.6978102979138,Sudeste
2806,SP,-23.473490443902982,-46.69895013688599,Sudeste
2807,SP,-23.473610999502764,-46.70072868664525,Sudeste
2808,SP,-23.46871929983053,-46.70291623076357,Sudeste
2809,SP,-23.471894875916593,-46.703581618930926,Sudeste
2810,SP,-23.450437994652066,-46.71520116555536,Sudeste
2811,SP,-23.476044655695866,-46.70279925045517,Sudeste
2812,SP,-23.481218046997,-46.69773330307827,Sudeste
2813,SP,-23.45067331117907,-46.711818678024706,Sudeste
2814,SP,-23.457984065352566,-46.70787668823685,Sudeste
2815,SP,-23.445010778994718,-46.714588956280316,Sudeste
2816,SP,-23.461328454379256,-46.70646296650759,Sudeste
2817,SP,-23.463229827435228,-46.702440851304175,Sudeste
2820,SP,-23.452793107256145,-46.708985941812315,Sudeste
2829,SP,-23.495057245628715,-46.70260060644006,Sudeste
2831,SP,-23.47817508804517,-46.69172337465088,Sudeste
2832,SP,-23.481182966194325,-46.69371032208758,Sudeste
2833,SP,-23.478083794972097,-46.69257449801738,Sudeste
2834,SP,-23.47539927558814,-46.692833745831365,Sudeste
2835,SP,-23.471509994783297,-46.694551695394985,Sudeste
2836,SP,-23.472416094210317,-46.69670779282756,Sudeste
2837,SP,-23.46425492736771,-46.69946117501248,Sudeste
2839,SP,-23.47747057032342,-46.682930288198385,Sudeste
2840,SP,-23.482199714556252,-46.6895877904441,Sudeste
2841,SP,-23.479915760524968,-46.6865218065891,Sudeste
2842,SP,-23.475170270681495,-46.687384603437756,Sudeste
2844,SP,-23.471625614912966,-46.68762168540531,Sudeste
2845,SP,-23.46816674910152,-46.692416740564525,Sudeste
2846,SP,-23.462393709845458,-46.69765256533367,Sudeste
2847,SP,-23.464631053702345,-46.691689649707854,Sudeste
2848,SP,-23.46378750531798,-46.68984297674857,Sudeste
2849,SP,-23.463953588330345,-46.68734545266645,Sudeste
2850,SP,-23.46654633897085,-46.67348988809382,Sudeste
2851,SP,-23.45956619003817,-46.69137675746327,Sudeste
2853,SP,-23.45741327540276,-46.69505096111616,Sudeste
2854,SP,-23.456544802462954,-46.69754074327391,Sudeste
2855,SP,-23.456160039922654,-46.70068645158692,Sudeste
2856,SP,-23.463975829784115,-46.67975332737472,Sudeste
2857,SP,-23.61390410492889,-46.73797150156235,Sudeste
2858,SP,-23.44633830342132,-46.70258169256253,Sudeste
2859,SP,-23.45438412886654,-46.702438646660596,Sudeste
2860,SP,-23.460433037399657,-46.68603517251803,Sudeste
2861,SP,-23.471338854247595,-46.671913220750774,Sudeste
2862,SP,-23.47502247303331,-46.68018605032914,Sudeste
